dt,amp,err_dt_up,err_dt_down
311.7333333333333,0.264,12.067708333333325,10.783333333333367
607.9809523809524,0.608,3.6223214285714906,3.5523809523809824
333.59999999999997,0.272,11.306249999999963,10.83124999999998
532.78,0.456,5.189374999999965,5.152083333333407
570.6399999999999,0.528,4.744226190476274,4.305416666666557
668.88,0.84,2.832073863636363,2.8133333333333823
567.8,0.512,4.365178571428554,4.235000000000117
666.3333333333333,0.84,2.5670833333333083,3.525083333333389
