time	V(out)
Step Information: C6_value=100f  (Step: 1/10)
3.175456202351494e-06	-1.038460e+00
3.211456202351497e-06	-1.038522e+00
3.251456202351500e-06	-1.038569e+00
3.295456202351503e-06	-1.038601e+00
3.346456202351507e-06	-1.038616e+00
3.408456202351512e-06	-1.038615e+00
3.491456202351518e-06	-1.038591e+00
3.660456202351531e-06	-1.038508e+00
3.833456202351536e-06	-1.038427e+00
3.981456202351484e-06	-1.038378e+00
4.068456202351454e-06	-1.038360e+00
4.276456202351381e-06	-1.038338e+00
4.678456202351241e-06	-1.038333e+00
4.999456202351129e-06	-1.038337e+00
5.000000000000000e-06	-1.038337e+00
Step Information: C6_value=300f  (Step: 3/10)
0.000000000000000e+00	-1.038822e+00
9.999999824516700e-15	-1.038823e+00
1.999999964903340e-14	-1.038823e+00
3.999999929806680e-14	-1.038823e+00
7.999999859613360e-14	-1.038822e+00
1.599999971922672e-13	-1.038822e+00
3.199999943845344e-13	-1.038822e+00
6.399999887690688e-13	-1.038822e+00
1.279999977538138e-12	-1.038822e+00
2.559999955076275e-12	-1.038822e+00
5.119999910152551e-12	-1.038822e+00
1.023999982030510e-11	-1.038822e+00
2.047999964061020e-11	-1.038822e+00
3.002974445997960e-11	-1.038822e+00
4.342501741935111e-11	-1.038822e+00
5.750422272652615e-11	-1.038822e+00
8.297766922318306e-11	-1.038822e+00
1.216491896318487e-10	-1.038822e+00
1.903439956796329e-10	-1.038822e+00
2.945363906493936e-10	-1.038822e+00
4.997458022113211e-10	-1.038822e+00
6.432456002484800e-10	-1.038822e+00
7.130004039256824e-10	-1.038822e+00
8.525100112800873e-10	-1.038822e+00
1.000000000000000e-09	-1.038822e+00
1.014748998871991e-09	-1.038822e+00
1.044246996615974e-09	-1.038822e+00
1.103242992103939e-09	-1.038822e+00
1.187416862764327e-09	-1.038822e+00
1.283677742734553e-09	-1.038822e+00
1.476199502675004e-09	-1.038822e+00
1.861243022555907e-09	-1.038822e+00
2.588108154086640e-09	-1.038822e+00
3.517052005621592e-09	-1.038822e+00
4.517052005621591e-09	-1.038822e+00
5.517052005621591e-09	-1.038822e+00
6.517052005621591e-09	-1.038822e+00
7.517052005621591e-09	-1.038822e+00
8.517052005621592e-09	-1.038822e+00
9.473464551529647e-09	-1.038822e+00
1.037830725105209e-08	-1.038822e+00
1.128253914645238e-08	-1.038822e+00
1.220037419706502e-08	-1.038822e+00
1.320037419706502e-08	-1.038822e+00
1.420037419706502e-08	-1.038822e+00
1.520037419706502e-08	-1.038822e+00
1.620037419706502e-08	-1.038822e+00
1.720037419706502e-08	-1.038823e+00
1.820037419706502e-08	-1.038823e+00
1.920037419706501e-08	-1.038823e+00
2.020037419706501e-08	-1.038823e+00
2.120037419706501e-08	-1.038823e+00
2.220037419706501e-08	-1.038823e+00
2.320037419706501e-08	-1.038823e+00
2.411828008677514e-08	-1.038823e+00
2.496177995261167e-08	-1.038823e+00
2.596177995261167e-08	-1.038823e+00
2.696177995261167e-08	-1.038823e+00
2.796177995261167e-08	-1.038823e+00
2.896177995261167e-08	-1.038822e+00
2.996177995261167e-08	-1.038822e+00
3.096177995261167e-08	-1.038822e+00
3.196177995261167e-08	-1.038822e+00
3.296177995261167e-08	-1.038821e+00
3.396177995261168e-08	-1.038821e+00
3.496177995261168e-08	-1.038820e+00
3.596177995261168e-08	-1.038819e+00
3.696177995261168e-08	-1.038817e+00
3.796177995261169e-08	-1.038815e+00
3.896177995261169e-08	-1.038812e+00
3.996177995261169e-08	-1.038809e+00
4.096177995261169e-08	-1.038805e+00
4.196177995261169e-08	-1.038799e+00
4.296177995261170e-08	-1.038793e+00
4.396177995261170e-08	-1.038785e+00
4.496177995261170e-08	-1.038775e+00
4.596177995261170e-08	-1.038764e+00
4.696177995261171e-08	-1.038751e+00
4.796177995261171e-08	-1.038735e+00
4.896177995261171e-08	-1.038717e+00
4.996177995261171e-08	-1.038696e+00
5.096177995261172e-08	-1.038672e+00
5.196177995261172e-08	-1.038644e+00
5.296177995261172e-08	-1.038613e+00
5.396177995261172e-08	-1.038577e+00
5.496177995261172e-08	-1.038537e+00
5.596177995261173e-08	-1.038492e+00
5.696177995261173e-08	-1.038442e+00
5.796177995261173e-08	-1.038386e+00
5.896177995261173e-08	-1.038325e+00
5.996177995261174e-08	-1.038256e+00
6.096177995261173e-08	-1.038181e+00
6.196177995261173e-08	-1.038099e+00
6.296177995261172e-08	-1.038008e+00
6.396177995261172e-08	-1.037910e+00
6.496177995261172e-08	-1.037803e+00
6.596177995261171e-08	-1.037687e+00
6.696177995261171e-08	-1.037561e+00
6.796177995261170e-08	-1.037425e+00
6.896177995261170e-08	-1.037279e+00
6.996177995261169e-08	-1.037121e+00
7.096177995261169e-08	-1.036952e+00
7.196177995261169e-08	-1.036771e+00
7.296177995261168e-08	-1.036578e+00
7.396177995261168e-08	-1.036372e+00
7.496177995261167e-08	-1.036152e+00
7.596177995261167e-08	-1.035918e+00
7.696177995261166e-08	-1.035669e+00
7.796177995261166e-08	-1.035405e+00
7.896177995261166e-08	-1.035126e+00
7.996177995261165e-08	-1.034831e+00
8.096177995261165e-08	-1.034519e+00
8.296177995261164e-08	-1.033844e+00
8.496177995261163e-08	-1.033095e+00
8.696177995261162e-08	-1.032270e+00
8.896177995261161e-08	-1.031364e+00
9.096177995261160e-08	-1.030373e+00
9.296177995261160e-08	-1.029292e+00
9.596177995261158e-08	-1.027496e+00
9.896177995261157e-08	-1.025477e+00
1.019617799526116e-07	-1.023223e+00
1.049617799526115e-07	-1.020721e+00
1.079617799526115e-07	-1.017958e+00
1.109617799526115e-07	-1.014925e+00
1.149617799526115e-07	-1.010439e+00
1.189617799526115e-07	-1.005428e+00
1.209617799526115e-07	-1.002719e+00
1.219617799526115e-07	-1.001312e+00
1.239617799526115e-07	-9.983917e-01
1.279617799526115e-07	-9.921206e-01
1.329617799526114e-07	-9.834515e-01
1.379617799526114e-07	-9.738335e-01
1.439617799526114e-07	-9.610082e-01
1.499617799526114e-07	-9.467565e-01
1.569617799526113e-07	-9.283057e-01
1.649617799526113e-07	-9.048091e-01
1.739617799526113e-07	-8.753347e-01
1.829617799526112e-07	-8.427246e-01
1.909617799526112e-07	-8.112131e-01
1.979617799526112e-07	-7.817912e-01
2.039617799526111e-07	-7.552756e-01
2.089617799526111e-07	-7.323172e-01
2.129617799526111e-07	-7.134171e-01
2.149617799526111e-07	-7.037970e-01
2.169617799526111e-07	-6.940676e-01
2.209617799526111e-07	-6.742931e-01
2.269617799526110e-07	-6.438889e-01
2.349617799526110e-07	-6.020999e-01
2.439617799526111e-07	-5.536247e-01
2.519617799526113e-07	-5.094779e-01
2.599617799526115e-07	-4.645662e-01
2.679617799526117e-07	-4.191105e-01
2.709617799526117e-07	-4.019689e-01
2.789617799526119e-07	-3.561198e-01
2.869617799526121e-07	-3.102348e-01
2.929617799526122e-07	-2.759192e-01
2.969617799526123e-07	-2.531345e-01
2.999617799526124e-07	-2.361110e-01
3.009617799526124e-07	-2.304509e-01
3.019617799526124e-07	-2.247984e-01
3.039617799526125e-07	-2.135181e-01
3.079617799526125e-07	-1.910654e-01
3.129617799526127e-07	-1.632289e-01
3.199617799526128e-07	-1.247563e-01
3.289617799526130e-07	-7.629409e-02
3.349617799526131e-07	-4.470152e-02
3.379617799526132e-07	-2.913994e-02
3.399617799526133e-07	-1.885668e-02
3.429617799526133e-07	-3.572804e-03
3.449617799526134e-07	6.520017e-03
3.479617799526134e-07	2.151065e-02
3.499617799526135e-07	3.140314e-02
3.539617799526136e-07	5.093863e-02
3.579617799526137e-07	7.013261e-02
3.639617799526138e-07	9.826187e-02
3.729617799526140e-07	1.389106e-01
3.829617799526142e-07	1.818169e-01
3.949617799526145e-07	2.300623e-01
4.079617799526148e-07	2.782584e-01
4.219617799526151e-07	3.254122e-01
4.379617799526154e-07	3.733638e-01
4.539617799526158e-07	4.152042e-01
4.689617799526161e-07	4.491716e-01
4.839617799526160e-07	4.783834e-01
4.989617799526156e-07	5.031939e-01
5.139617799526151e-07	5.239639e-01
5.279617799526147e-07	5.400106e-01
5.419617799526142e-07	5.530993e-01
5.539617799526139e-07	5.621365e-01
5.639617799526136e-07	5.682212e-01
5.719617799526133e-07	5.721835e-01
5.809617799526130e-07	5.757097e-01
5.929617799526127e-07	5.789163e-01
6.029617799526124e-07	5.803050e-01
6.089617799526122e-07	5.805810e-01
6.169617799526119e-07	5.802968e-01
6.309617799526115e-07	5.779807e-01
6.449617799526111e-07	5.732797e-01
6.589617799526106e-07	5.660741e-01
6.729617799526102e-07	5.562065e-01
6.869617799526098e-07	5.434887e-01
6.999617799526094e-07	5.289428e-01
7.109617799526090e-07	5.144384e-01
7.199617799526088e-07	5.009891e-01
7.269617799526086e-07	4.895007e-01
7.369617799526082e-07	4.714656e-01
7.499617799526078e-07	4.450406e-01
7.589617799526076e-07	4.246890e-01
7.659617799526074e-07	4.076555e-01
7.699617799526072e-07	3.974386e-01
7.729617799526071e-07	3.895420e-01
7.769617799526070e-07	3.786978e-01
7.829617799526068e-07	3.617484e-01
7.909617799526066e-07	3.378554e-01
7.999617799526063e-07	3.091798e-01
8.109617799526060e-07	2.715079e-01
8.229617799526056e-07	2.270763e-01
8.349617799526052e-07	1.791362e-01
8.449617799526049e-07	1.365021e-01
8.529617799526047e-07	1.006453e-01
8.599617799526045e-07	6.800442e-02
8.649617799526043e-07	4.397243e-02
8.679617799526042e-07	2.926877e-02
8.699617799526042e-07	1.934855e-02
8.729617799526041e-07	4.292544e-03
8.749617799526040e-07	-5.861299e-03
8.779617799526039e-07	-2.126570e-02
8.789617799526039e-07	-2.644657e-02
8.809617799526038e-07	-3.687703e-02
8.849617799526037e-07	-5.801107e-02
8.909617799526035e-07	-9.038661e-02
8.999617799526032e-07	-1.404351e-01
9.119617799526029e-07	-2.098415e-01
9.249617799526025e-07	-2.883016e-01
9.349617799526022e-07	-3.508207e-01
9.419617799526019e-07	-3.956312e-01
9.449617799526018e-07	-4.150866e-01
9.459617799526018e-07	-4.216042e-01
9.489617799526017e-07	-4.412523e-01
9.559617799526018e-07	-4.876359e-01
9.679617799526027e-07	-5.687787e-01
9.799617799526036e-07	-6.517469e-01
9.859617799526041e-07	-6.938276e-01
9.889617799526043e-07	-7.150013e-01
9.919617799526045e-07	-7.362577e-01
1.005961779952606e-06	-8.364084e-01
1.022961779952607e-06	-9.595979e-01
1.029961779952607e-06	-1.010631e+00
1.046961779952609e-06	-1.134801e+00
1.063961779952610e-06	-1.258559e+00
1.078961779952611e-06	-1.366686e+00
1.094961779952612e-06	-1.480191e+00
1.112961779952614e-06	-1.604744e+00
1.129961779952615e-06	-1.718473e+00
1.146961779952616e-06	-1.827624e+00
1.163961779952617e-06	-1.931488e+00
1.180961779952619e-06	-2.029427e+00
1.196961779952620e-06	-2.115690e+00
1.211961779952621e-06	-2.190986e+00
1.225961779952622e-06	-2.256144e+00
1.236961779952623e-06	-2.303746e+00
1.247961779952624e-06	-2.348106e+00
1.266961779952625e-06	-2.416937e+00
1.287961779952627e-06	-2.481350e+00
1.307961779952628e-06	-2.531250e+00
1.325961779952630e-06	-2.566684e+00
1.342961779952631e-06	-2.592054e+00
1.359961779952632e-06	-2.609767e+00
1.375961779952633e-06	-2.619680e+00
1.391961779952635e-06	-2.623306e+00
1.406961779952636e-06	-2.621260e+00
1.421961779952637e-06	-2.614221e+00
1.436961779952638e-06	-2.602479e+00
1.451961779952639e-06	-2.586339e+00
1.467961779952640e-06	-2.564637e+00
1.483961779952641e-06	-2.538691e+00
1.499961779952643e-06	-2.508904e+00
1.515961779952644e-06	-2.475682e+00
1.530961779952645e-06	-2.441775e+00
1.545961779952646e-06	-2.405530e+00
1.560961779952647e-06	-2.367268e+00
1.575961779952648e-06	-2.327299e+00
1.590961779952650e-06	-2.285922e+00
1.604961779952651e-06	-2.246287e+00
1.618961779952652e-06	-2.205898e+00
1.631961779952653e-06	-2.167903e+00
1.644961779952654e-06	-2.129598e+00
1.656961779952654e-06	-2.094094e+00
1.667961779952655e-06	-2.061523e+00
1.681961779952656e-06	-2.020163e+00
1.699961779952658e-06	-1.967367e+00
1.722961779952659e-06	-1.900955e+00
1.752961779952662e-06	-1.816896e+00
1.790961779952665e-06	-1.715898e+00
1.834961779952668e-06	-1.608186e+00
1.875961779952671e-06	-1.517719e+00
1.913961779952674e-06	-1.442725e+00
1.948961779952676e-06	-1.381132e+00
1.981961779952679e-06	-1.329407e+00
2.012961779952681e-06	-1.286155e+00
2.015961779952681e-06	-1.282233e+00
2.045961779952684e-06	-1.245443e+00
2.073961779952686e-06	-1.214915e+00
2.100961779952688e-06	-1.188710e+00
2.126961779952690e-06	-1.166256e+00
2.151961779952692e-06	-1.147042e+00
2.175961779952693e-06	-1.130621e+00
2.198961779952695e-06	-1.116603e+00
2.220961779952697e-06	-1.104646e+00
2.241961779952698e-06	-1.094456e+00
2.261961779952700e-06	-1.085780e+00
2.280961779952701e-06	-1.078399e+00
2.298961779952703e-06	-1.072124e+00
2.315961779952704e-06	-1.066794e+00
2.331961779952705e-06	-1.062271e+00
2.347961779952706e-06	-1.058193e+00
2.362961779952708e-06	-1.054749e+00
2.376961779952709e-06	-1.051843e+00
2.389961779952710e-06	-1.049395e+00
2.401961779952710e-06	-1.047336e+00
2.412961779952711e-06	-1.045609e+00
2.422961779952712e-06	-1.044165e+00
2.431961779952713e-06	-1.042963e+00
2.439961779952713e-06	-1.041968e+00
2.446961779952714e-06	-1.041153e+00
2.452961779952714e-06	-1.040493e+00
2.458961779952715e-06	-1.039868e+00
2.463961779952715e-06	-1.039373e+00
2.467961779952715e-06	-1.038993e+00
2.471961779952716e-06	-1.038628e+00
2.476961779952716e-06	-1.038191e+00
2.482961779952717e-06	-1.037695e+00
2.489961779952717e-06	-1.037153e+00
2.497961779952718e-06	-1.036582e+00
2.504961779952718e-06	-1.036121e+00
2.510961779952719e-06	-1.035754e+00
2.516961779952719e-06	-1.035411e+00
2.523961779952720e-06	-1.035043e+00
2.531961779952720e-06	-1.034659e+00
2.540961779952721e-06	-1.034274e+00
2.550961779952722e-06	-1.033900e+00
2.561961779952722e-06	-1.033550e+00
2.573961779952723e-06	-1.033236e+00
2.586961779952724e-06	-1.032968e+00
2.600961779952725e-06	-1.032757e+00
2.615961779952727e-06	-1.032609e+00
2.632961779952728e-06	-1.032529e+00
2.650961779952729e-06	-1.032530e+00
2.670961779952731e-06	-1.032618e+00
2.692961779952732e-06	-1.032800e+00
2.717961779952734e-06	-1.033091e+00
2.747961779952736e-06	-1.033521e+00
2.791961779952740e-06	-1.034240e+00
2.847961779952744e-06	-1.035184e+00
2.875961779952746e-06	-1.035632e+00
2.904961779952748e-06	-1.036067e+00
2.934961779952751e-06	-1.036477e+00
2.966961779952753e-06	-1.036867e+00
2.997961779952755e-06	-1.037196e+00
3.027961779952757e-06	-1.037469e+00
3.039961779952758e-06	-1.037567e+00
3.068961779952761e-06	-1.037777e+00
3.097961779952763e-06	-1.037952e+00
3.126961779952765e-06	-1.038096e+00
3.156961779952767e-06	-1.038216e+00
3.187961779952770e-06	-1.038312e+00
3.220961779952772e-06	-1.038389e+00
3.255961779952775e-06	-1.038447e+00
3.293961779952777e-06	-1.038487e+00
3.336961779952781e-06	-1.038510e+00
3.387961779952785e-06	-1.038514e+00
3.450961779952789e-06	-1.038496e+00
3.539961779952796e-06	-1.038443e+00
3.791961779952815e-06	-1.038255e+00
3.923961779952779e-06	-1.038181e+00
4.063961779952730e-06	-1.038130e+00
4.243961779952667e-06	-1.038099e+00
4.548961779952561e-06	-1.038087e+00
4.999961779952404e-06	-1.038095e+00
5.000000000000000e-06	-1.038095e+00
Step Information: C6_value=400f  (Step: 4/10)
0.000000000000000e+00	-1.038822e+00
9.999999824516700e-15	-1.038823e+00
1.999999964903340e-14	-1.038823e+00
3.999999929806680e-14	-1.038823e+00
7.999999859613360e-14	-1.038822e+00
1.599999971922672e-13	-1.038822e+00
3.199999943845344e-13	-1.038822e+00
6.399999887690688e-13	-1.038822e+00
1.279999977538138e-12	-1.038822e+00
2.559999955076275e-12	-1.038822e+00
5.119999910152551e-12	-1.038822e+00
1.023999982030510e-11	-1.038822e+00
2.047999964061020e-11	-1.038822e+00
3.047669740929249e-11	-1.038822e+00
4.358347594795689e-11	-1.038822e+00
5.706229265933421e-11	-1.038822e+00
8.068917134146594e-11	-1.038822e+00
1.129845070133996e-10	-1.038822e+00
1.672434414850404e-10	-1.038822e+00
2.498260261266155e-10	-1.038822e+00
4.094219287766895e-10	-1.038822e+00
6.914976682496764e-10	-1.038822e+00
1.000000000000000e-09	-1.038822e+00
1.030850233175032e-09	-1.038822e+00
1.092550699525097e-09	-1.038822e+00
1.215951632225227e-09	-1.038822e+00
1.329286654709848e-09	-1.038822e+00
1.510954539956303e-09	-1.038822e+00
1.874290310449213e-09	-1.038822e+00
2.418772762271726e-09	-1.038822e+00
3.418772762271727e-09	-1.038822e+00
4.418772762271727e-09	-1.038822e+00
5.418772762271726e-09	-1.038822e+00
6.418772762271726e-09	-1.038822e+00
7.418772762271726e-09	-1.038822e+00
8.258575483849509e-09	-1.038822e+00
9.037413499963096e-09	-1.038822e+00
9.904465938839500e-09	-1.038822e+00
1.069201430008972e-08	-1.038822e+00
1.155141428823932e-08	-1.038822e+00
1.255141428823932e-08	-1.038822e+00
1.355141428823932e-08	-1.038822e+00
1.455141428823932e-08	-1.038822e+00
1.555141428823932e-08	-1.038822e+00
1.655141428823932e-08	-1.038823e+00
1.755141428823932e-08	-1.038823e+00
1.855141428823932e-08	-1.038823e+00
1.955141428823932e-08	-1.038823e+00
2.055141428823932e-08	-1.038823e+00
2.155141428823932e-08	-1.038823e+00
2.243144928266128e-08	-1.038823e+00
2.320061248014954e-08	-1.038823e+00
2.408604959823850e-08	-1.038823e+00
2.489612124305279e-08	-1.038823e+00
2.589612124305279e-08	-1.038823e+00
2.689612124305279e-08	-1.038823e+00
2.789612124305278e-08	-1.038823e+00
2.889612124305278e-08	-1.038822e+00
2.989612124305278e-08	-1.038822e+00
3.089612124305279e-08	-1.038822e+00
3.189612124305279e-08	-1.038822e+00
3.289612124305279e-08	-1.038821e+00
3.389612124305279e-08	-1.038820e+00
3.489612124305279e-08	-1.038819e+00
3.589612124305280e-08	-1.038818e+00
3.689612124305280e-08	-1.038815e+00
3.789612124305280e-08	-1.038813e+00
3.889612124305280e-08	-1.038809e+00
3.989612124305281e-08	-1.038805e+00
4.089612124305281e-08	-1.038799e+00
4.189612124305281e-08	-1.038792e+00
4.289612124305281e-08	-1.038784e+00
4.389612124305282e-08	-1.038773e+00
4.489612124305282e-08	-1.038761e+00
4.589612124305282e-08	-1.038746e+00
4.689612124305282e-08	-1.038729e+00
4.789612124305283e-08	-1.038708e+00
4.889612124305283e-08	-1.038685e+00
4.989612124305283e-08	-1.038657e+00
5.089612124305283e-08	-1.038625e+00
5.189612124305283e-08	-1.038589e+00
5.289612124305284e-08	-1.038548e+00
5.389612124305284e-08	-1.038501e+00
5.489612124305284e-08	-1.038449e+00
5.589612124305284e-08	-1.038389e+00
5.689612124305285e-08	-1.038324e+00
5.789612124305285e-08	-1.038250e+00
5.889612124305285e-08	-1.038169e+00
5.989612124305285e-08	-1.038079e+00
6.089612124305284e-08	-1.037980e+00
6.189612124305284e-08	-1.037871e+00
6.289612124305283e-08	-1.037752e+00
6.389612124305283e-08	-1.037623e+00
6.489612124305283e-08	-1.037482e+00
6.589612124305282e-08	-1.037328e+00
6.689612124305282e-08	-1.037163e+00
6.789612124305281e-08	-1.036983e+00
6.889612124305281e-08	-1.036790e+00
6.989612124305280e-08	-1.036583e+00
7.089612124305280e-08	-1.036360e+00
7.189612124305280e-08	-1.036121e+00
7.289612124305279e-08	-1.035865e+00
7.389612124305279e-08	-1.035593e+00
7.489612124305278e-08	-1.035302e+00
7.589612124305278e-08	-1.034993e+00
7.689612124305277e-08	-1.034664e+00
7.789612124305277e-08	-1.034316e+00
7.889612124305277e-08	-1.033947e+00
8.089612124305276e-08	-1.033144e+00
8.289612124305275e-08	-1.032250e+00
8.489612124305274e-08	-1.031260e+00
8.689612124305273e-08	-1.030168e+00
8.889612124305272e-08	-1.028968e+00
9.089612124305271e-08	-1.027655e+00
9.289612124305271e-08	-1.026224e+00
9.589612124305269e-08	-1.023844e+00
9.889612124305268e-08	-1.021168e+00
1.018961212430527e-07	-1.018178e+00
1.048961212430527e-07	-1.014859e+00
1.078961212430526e-07	-1.011194e+00
1.108961212430526e-07	-1.007168e+00
1.148961212430526e-07	-1.001214e+00
1.188961212430526e-07	-9.945597e-01
1.228961212430526e-07	-9.871765e-01
1.278961212430526e-07	-9.768817e-01
1.328961212430525e-07	-9.653609e-01
1.378961212430525e-07	-9.525759e-01
1.438961212430525e-07	-9.355231e-01
1.498961212430525e-07	-9.165689e-01
1.548961212430525e-07	-8.993050e-01
1.588961212430524e-07	-8.845286e-01
1.608961212430524e-07	-8.768190e-01
1.618961212430524e-07	-8.728839e-01
1.628961212430524e-07	-8.688955e-01
1.648961212430524e-07	-8.607587e-01
1.688961212430524e-07	-8.438486e-01
1.748961212430524e-07	-8.169090e-01
1.808961212430523e-07	-7.881157e-01
1.858961212430523e-07	-7.627425e-01
1.898961212430523e-07	-7.415670e-01
1.928961212430523e-07	-7.251877e-01
1.948961212430523e-07	-7.140363e-01
1.968961212430523e-07	-7.027031e-01
1.978961212430523e-07	-6.969692e-01
1.998961212430523e-07	-6.853690e-01
2.028961212430522e-07	-6.676436e-01
2.078961212430522e-07	-6.372635e-01
2.128961212430522e-07	-6.058855e-01
2.178961212430522e-07	-5.735695e-01
2.218961212430522e-07	-5.470833e-01
2.248961212430522e-07	-5.268712e-01
2.278961212430521e-07	-5.063771e-01
2.308961212430521e-07	-4.856157e-01
2.338961212430521e-07	-4.646021e-01
2.368961212430521e-07	-4.433511e-01
2.398961212430521e-07	-4.218782e-01
2.428961212430522e-07	-4.001986e-01
2.448961212430522e-07	-3.856384e-01
2.488961212430523e-07	-3.562815e-01
2.528961212430524e-07	-3.266400e-01
2.578961212430525e-07	-2.892445e-01
2.628961212430526e-07	-2.515341e-01
2.678961212430527e-07	-2.135804e-01
2.728961212430528e-07	-1.754541e-01
2.778961212430530e-07	-1.372248e-01
2.828961212430531e-07	-9.896073e-02
2.878961212430532e-07	-6.072859e-02
2.928961212430533e-07	-2.259318e-02
2.958961212430534e-07	2.154410e-04
2.988961212430534e-07	2.295343e-02
3.008961212430535e-07	3.806647e-02
3.018961212430535e-07	4.560790e-02
3.038961212430535e-07	6.065827e-02
3.078961212430536e-07	9.061640e-02
3.128961212430537e-07	1.277604e-01
3.168961212430538e-07	1.571996e-01
3.208961212430539e-07	1.863654e-01
3.248961212430540e-07	2.152332e-01
3.288961212430541e-07	2.437796e-01
3.338961212430542e-07	2.789767e-01
3.398961212430543e-07	3.204472e-01
3.468961212430545e-07	3.676924e-01
3.558961212430547e-07	4.264975e-01
3.678961212430550e-07	5.012502e-01
3.778961212430552e-07	5.601528e-01
3.858961212430554e-07	6.049600e-01
3.928961212430555e-07	6.424385e-01
3.978961212430556e-07	6.682096e-01
4.018961212430557e-07	6.882235e-01
4.038961212430558e-07	6.980290e-01
4.048961212430558e-07	7.028814e-01
4.068961212430558e-07	7.124853e-01
4.098961212430559e-07	7.266394e-01
4.138961212430560e-07	7.450421e-01
4.178961212430561e-07	7.629098e-01
4.208961212430561e-07	7.759608e-01
4.228961212430562e-07	7.844956e-01
4.258961212430562e-07	7.970501e-01
4.298961212430563e-07	8.133298e-01
4.348961212430564e-07	8.329470e-01
4.408961212430566e-07	8.554270e-01
4.488961212430568e-07	8.836339e-01
4.578961212430570e-07	9.130167e-01
4.678961212430572e-07	9.428486e-01
4.788961212430573e-07	9.723922e-01
4.908961212430569e-07	1.000924e+00
5.048961212430565e-07	1.029655e+00
5.198961212430560e-07	1.055412e+00
5.348961212430555e-07	1.076410e+00
5.498961212430551e-07	1.093050e+00
5.638961212430546e-07	1.104949e+00
5.768961212430542e-07	1.113051e+00
5.888961212430539e-07	1.118120e+00
5.988961212430536e-07	1.120623e+00
6.068961212430533e-07	1.121509e+00
6.118961212430532e-07	1.121559e+00
6.228961212430528e-07	1.120294e+00
6.318961212430526e-07	1.117832e+00
6.388961212430523e-07	1.115009e+00
6.488961212430520e-07	1.109556e+00
6.608961212430517e-07	1.100722e+00
6.758961212430512e-07	1.085962e+00
6.898961212430508e-07	1.068199e+00
7.018961212430504e-07	1.049687e+00
7.128961212430501e-07	1.029879e+00
7.218961212430498e-07	1.011544e+00
7.268961212430496e-07	1.000497e+00
7.358961212430494e-07	9.790053e-01
7.468961212430490e-07	9.498320e-01
7.568961212430487e-07	9.204237e-01
7.638961212430485e-07	8.981454e-01
7.688961212430483e-07	8.813579e-01
7.718961212430483e-07	8.709302e-01
7.758961212430481e-07	8.566074e-01
7.808961212430480e-07	8.380229e-01
7.848961212430479e-07	8.226045e-01
7.878961212430478e-07	8.107165e-01
7.898961212430477e-07	8.026357e-01
7.928961212430476e-07	7.902800e-01
7.968961212430475e-07	7.733656e-01
8.028961212430473e-07	7.470438e-01
8.068961212430472e-07	7.288579e-01
8.098961212430471e-07	7.148814e-01
8.118961212430470e-07	7.054027e-01
8.138961212430470e-07	6.957950e-01
8.168961212430469e-07	6.811407e-01
8.208961212430467e-07	6.611478e-01
8.268961212430466e-07	6.301832e-01
8.338961212430463e-07	5.925760e-01
8.428961212430461e-07	5.418788e-01
8.538961212430457e-07	4.763464e-01
8.668961212430453e-07	3.938911e-01
8.808961212430449e-07	2.991495e-01
8.928961212430445e-07	2.131864e-01
9.028961212430442e-07	1.383226e-01
9.098961212430440e-07	8.423723e-02
9.148961212430439e-07	4.478549e-02
9.168961212430438e-07	2.881810e-02
9.188961212430437e-07	1.274576e-02
9.208961212430437e-07	-3.430358e-03
9.238961212430436e-07	-2.788647e-02
9.268961212430435e-07	-5.256916e-02
9.328961212430433e-07	-1.025970e-01
9.428961212430430e-07	-1.878544e-01
9.558961212430428e-07	-3.019387e-01
9.648961212430435e-07	-3.828702e-01
9.688961212430438e-07	-4.193064e-01
9.698961212430439e-07	-4.284578e-01
9.738961212430442e-07	-4.652269e-01
9.838961212430449e-07	-5.582159e-01
9.938961212430457e-07	-6.525488e-01
9.988961212430460e-07	-7.001474e-01
1.005896121243047e-06	-7.671969e-01
1.020896121243048e-06	-9.121335e-01
1.029896121243048e-06	-9.996464e-01
1.042896121243049e-06	-1.126346e+00
1.054896121243050e-06	-1.243181e+00
1.066896121243051e-06	-1.359459e+00
1.077896121243052e-06	-1.465194e+00
1.088896121243053e-06	-1.569776e+00
1.099896121243054e-06	-1.672891e+00
1.110896121243054e-06	-1.774228e+00
1.121896121243055e-06	-1.873492e+00
1.133896121243056e-06	-1.979078e+00
1.145896121243057e-06	-2.081504e+00
1.158896121243058e-06	-2.188518e+00
1.172896121243059e-06	-2.298738e+00
1.187896121243060e-06	-2.410561e+00
1.204896121243062e-06	-2.528865e+00
1.221896121243063e-06	-2.637648e+00
1.241896121243064e-06	-2.752798e+00
1.262896121243066e-06	-2.858195e+00
1.282896121243067e-06	-2.943439e+00
1.302896121243069e-06	-3.013784e+00
1.320896121243070e-06	-3.064415e+00
1.336896121243071e-06	-3.099482e+00
1.353896121243073e-06	-3.126731e+00
1.369896121243074e-06	-3.143241e+00
1.385896121243075e-06	-3.151228e+00
1.400896121243076e-06	-3.151314e+00
1.415896121243077e-06	-3.144591e+00
1.430896121243078e-06	-3.131437e+00
1.445896121243080e-06	-3.112252e+00
1.460896121243081e-06	-3.087456e+00
1.475896121243082e-06	-3.057478e+00
1.491896121243083e-06	-3.020289e+00
1.507896121243084e-06	-2.978246e+00
1.522896121243085e-06	-2.934903e+00
